"","ID_ORIG","TELEPUL_L","VALKOR","Mindendelagalt","FIDESZdelegalt","Ellenzekidelegalt","NINCSELLENZEK","maz","taz","sorsz","hany"
"6026","BALASSAGYARMAT-016","BALASSAGYARMAT",16,4,2,2,0,13,3,16,NA
"6027","BÁNK-","BÁNK",1,4,2,2,0,13,4,1,NA
"6028","BÁRNA-","BÁRNA",1,1,1,0,1,13,5,1,NA
"6029","BÁTONYTERENYE-001","BÁTONYTERENYE",1,4,2,2,0,13,6,1,NA
"6030","BÁTONYTERENYE-002","BÁTONYTERENYE",2,5,2,3,0,13,6,2,NA
"6031","BÁTONYTERENYE-003","BÁTONYTERENYE",3,4,2,2,0,13,6,3,NA
"6032","BÁTONYTERENYE-004","BÁTONYTERENYE",4,3,1,2,0,13,6,4,NA
"6033","BÁTONYTERENYE-005","BÁTONYTERENYE",5,6,2,4,0,13,6,5,NA
"6034","BÁTONYTERENYE-006","BÁTONYTERENYE",6,5,2,3,0,13,6,6,NA
"6035","BÁTONYTERENYE-007","BÁTONYTERENYE",7,4,2,2,0,13,6,7,NA
"6036","BÁTONYTERENYE-008","BÁTONYTERENYE",8,5,2,3,0,13,6,8,NA
"6037","BÁTONYTERENYE-009","BÁTONYTERENYE",9,4,2,2,0,13,6,9,NA
"6038","BÁTONYTERENYE-010","BÁTONYTERENYE",10,5,2,3,0,13,6,10,NA
"6039","BÁTONYTERENYE-011","BÁTONYTERENYE",11,5,2,3,0,13,6,11,NA
"6040","BÁTONYTERENYE-012","BÁTONYTERENYE",12,5,2,3,0,13,6,12,NA
"6041","BÁTONYTERENYE-013","BÁTONYTERENYE",13,5,2,3,0,13,6,13,NA
"6042","BÁTONYTERENYE-014","BÁTONYTERENYE",14,5,2,3,0,13,6,14,NA
"6043","BÁTONYTERENYE-015","BÁTONYTERENYE",15,5,2,3,0,13,6,15,NA
"6044","BECSKE-","BECSKE",1,4,2,2,0,13,7,1,NA
"6045","BERCEL-001","BERCEL",1,5,2,3,0,13,8,1,NA
"6046","BERCEL-002","BERCEL",2,5,2,3,0,13,8,2,NA
"6047","BERKENYE-","BERKENYE",1,4,2,2,0,13,9,1,NA
"6048","BÉR-","BÉR",1,3,2,1,0,13,10,1,NA
"6049","BOKOR-","BOKOR",1,2,2,0,1,13,11,1,NA
"6050","BORSOSBERÉNY-","BORSOSBERÉNY",1,4,2,2,0,13,12,1,NA
"6051","BUJÁK-001","BUJÁK",1,2,2,0,1,13,13,1,NA
"6052","BUJÁK-002","BUJÁK",2,3,2,1,0,13,13,2,NA
"6053","CERED-","CERED",1,4,2,2,0,13,14,1,NA
"6054","CSERHÁTHALÁP-","CSERHÁTHALÁP",1,4,2,2,0,13,15,1,NA
"6055","CSERHÁTSURÁNY-","CSERHÁTSURÁNY",1,4,2,2,0,13,16,1,NA
"6056","CSERHÁTSZENTIVÁN-","CSERHÁTSZENTIVÁN",1,2,2,0,1,13,17,1,NA
"6057","CSESZTVE-","CSESZTVE",1,4,2,2,0,13,18,1,NA
"6058","CSÉCSE-","CSÉCSE",1,3,2,1,0,13,19,1,NA
"6059","CSITÁR-","CSITÁR",1,2,2,0,1,13,20,1,NA
"6060","DEBERCSÉNY-","DEBERCSÉNY",1,3,2,1,0,13,21,1,NA
"6061","DEJTÁR-","DEJTÁR",1,5,2,3,0,13,22,1,NA
"6062","DIÓSJENÕ-001","DIÓSJENÕ",1,5,2,3,0,13,23,1,NA
"6063","DIÓSJENÕ-002","DIÓSJENÕ",2,4,2,2,0,13,23,2,NA
"6064","DIÓSJENÕ-003","DIÓSJENÕ",3,4,2,2,0,13,23,3,NA
"6065","DOROGHÁZA-001","DOROGHÁZA",1,4,2,2,0,13,24,1,NA
"6066","DOROGHÁZA-002","DOROGHÁZA",2,4,2,2,0,13,24,2,NA
"6067","DRÉGELYPALÁNK-","DRÉGELYPALÁNK",1,4,2,2,0,13,25,1,NA
"6068","ECSEG-","ECSEG",1,2,2,0,1,13,26,1,NA
"6069","EGYHÁZASDENGELEG-","EGYHÁZASDENGELEG",1,2,2,0,1,13,27,1,NA
"6070","EGYHÁZASGERGE-","EGYHÁZASGERGE",1,4,2,2,0,13,28,1,NA
"6071","ENDREFALVA-","ENDREFALVA",1,3,2,1,0,13,29,1,NA
"6072","ERDÕKÜRT-","ERDÕKÜRT",1,4,2,2,0,13,30,1,NA
"6073","ERDÕTARCSA-","ERDÕTARCSA",1,3,2,1,0,13,31,1,NA
"6074","ETES-001","ETES",1,5,2,3,0,13,32,1,NA
"6075","ETES-002","ETES",2,4,2,2,0,13,32,2,NA
"6076","ETES-003","ETES",3,2,2,0,1,13,32,3,NA
"6077","ÉRSEKVADKERT-001","ÉRSEKVADKERT",1,4,2,2,0,13,33,1,NA
"6078","ÉRSEKVADKERT-002","ÉRSEKVADKERT",2,4,2,2,0,13,33,2,NA
"6079","ÉRSEKVADKERT-003","ÉRSEKVADKERT",3,4,2,2,0,13,33,3,NA
"6080","ÉRSEKVADKERT-004","ÉRSEKVADKERT",4,4,2,2,0,13,33,4,NA
"6081","FELSÕPETÉNY-","FELSÕPETÉNY",1,5,2,3,0,13,34,1,NA
"6082","FELSÕTOLD-","FELSÕTOLD",1,3,2,1,0,13,35,1,NA
"6083","GALGAGUTA-","GALGAGUTA",1,3,2,1,0,13,36,1,NA
"6084","GARÁB-","GARÁB",1,2,2,0,1,13,37,1,NA
"6085","HERENCSÉNY-","HERENCSÉNY",1,4,2,2,0,13,38,1,NA
"6086","HÉHALOM-","HÉHALOM",1,4,2,2,0,13,39,1,NA
"6087","HOLLÓKÕ-","HOLLÓKÕ",1,3,2,1,0,13,40,1,NA
"6088","HONT-","HONT",1,3,2,1,0,13,41,1,NA
"6089","HORPÁCS-","HORPÁCS",1,4,2,2,0,13,42,1,NA
"6090","HUGYAG-","HUGYAG",1,5,2,3,0,13,43,1,NA
"6091","ILINY-","ILINY",1,3,2,1,0,13,44,1,NA
"6092","IPOLYTARNÓC-","IPOLYTARNÓC",1,4,2,2,0,13,45,1,NA
"6093","IPOLYVECE-","IPOLYVECE",1,5,2,3,0,13,46,1,NA
"6094","JOBBÁGYI-001","JOBBÁGYI",1,1,1,0,1,13,47,1,NA
"6095","JOBBÁGYI-002","JOBBÁGYI",2,1,1,0,1,13,47,2,NA
"6096","KARANCSALJA-001","KARANCSALJA",1,4,2,2,0,13,48,1,NA
"6097","KARANCSALJA-002","KARANCSALJA",2,3,2,1,0,13,48,2,NA
"6098","KARANCSBERÉNY-","KARANCSBERÉNY",1,3,2,1,0,13,49,1,NA
"6099","KARANCSKESZI-001","KARANCSKESZI",1,3,2,1,0,13,50,1,NA
"6100","KARANCSKESZI-002","KARANCSKESZI",2,3,2,1,0,13,50,2,NA
"6101","KARANCSKESZI-003","KARANCSKESZI",3,4,2,2,0,13,50,3,NA
"6102","KARANCSLAPUJTÕ-001","KARANCSLAPUJTÕ",1,4,2,2,0,13,51,1,NA
"6103","KARANCSLAPUJTÕ-002","KARANCSLAPUJTÕ",2,4,2,2,0,13,51,2,NA
"6104","KARANCSLAPUJTÕ-003","KARANCSLAPUJTÕ",3,3,2,1,0,13,51,3,NA
"6105","KARANCSSÁG-","KARANCSSÁG",1,3,2,1,0,13,52,1,NA
"6106","KAZÁR-001","KAZÁR",1,2,2,0,1,13,53,1,NA
"6107","KAZÁR-002","KAZÁR",2,2,1,1,0,13,53,2,NA
"6108","KAZÁR-003","KAZÁR",3,1,1,0,1,13,53,3,NA
"6109","KÁLLÓ-","KÁLLÓ",1,5,2,3,0,13,54,1,NA
"6110","KESZEG-","KESZEG",1,4,2,2,0,13,55,1,NA
"6111","KÉTBODONY-","KÉTBODONY",1,4,2,2,0,13,56,1,NA
"6112","KISBÁGYON-","KISBÁGYON",1,2,2,0,1,13,57,1,NA
"6113","KISBÁRKÁNY-","KISBÁRKÁNY",1,2,2,0,1,13,58,1,NA
"6114","KISECSET-","KISECSET",1,5,2,3,0,13,59,1,NA
"6115","KISHARTYÁN-","KISHARTYÁN",1,1,1,0,1,13,60,1,NA
"6116","KOZÁRD-","KOZÁRD",1,2,2,0,1,13,61,1,NA
"6117","KUTASÓ-","KUTASÓ",1,1,1,0,1,13,62,1,NA
"6118","LEGÉND-","LEGÉND",1,5,2,3,0,13,63,1,NA
"6119","LITKE-","LITKE",1,4,2,2,0,13,64,1,NA
"6120","LUCFALVA-","LUCFALVA",1,3,2,1,0,13,65,1,NA
"6121","LUDÁNYHALÁSZI-001","LUDÁNYHALÁSZI",1,4,2,2,0,13,66,1,NA
"6122","LUDÁNYHALÁSZI-002","LUDÁNYHALÁSZI",2,4,2,2,0,13,66,2,NA
"6123","MAGYARGÉC-001","MAGYARGÉC",1,4,2,2,0,13,67,1,NA
"6124","MAGYARGÉC-002","MAGYARGÉC",2,4,2,2,0,13,67,2,NA
"6125","MAGYARNÁNDOR-","MAGYARNÁNDOR",1,5,2,3,0,13,68,1,NA
"6126","MÁRKHÁZA-","MÁRKHÁZA",1,2,2,0,1,13,69,1,NA
"6127","MÁTRAMINDSZENT-","MÁTRAMINDSZENT",1,3,1,2,0,13,70,1,NA
"6128","MÁTRANOVÁK-001","MÁTRANOVÁK",1,3,2,1,0,13,71,1,NA
"6129","MÁTRANOVÁK-002","MÁTRANOVÁK",2,3,2,1,0,13,71,2,NA
"6130","MÁTRASZELE-","MÁTRASZELE",1,2,2,0,1,13,72,800,NA
"6131","MÁTRASZÕLÕS-","MÁTRASZÕLÕS",1,4,2,2,0,13,73,1,NA
"6132","MÁTRATERENYE-001","MÁTRATERENYE",1,2,1,1,0,13,74,1,NA
"6133","MÁTRATERENYE-002","MÁTRATERENYE",2,3,2,1,0,13,74,2,NA
"6134","MÁTRAVEREBÉLY-001","MÁTRAVEREBÉLY",1,3,2,1,0,13,75,1,NA
"6135","MÁTRAVEREBÉLY-002","MÁTRAVEREBÉLY",2,3,2,1,0,13,75,2,NA
"6136","MÁTRAVEREBÉLY-003","MÁTRAVEREBÉLY",3,4,2,2,0,13,75,3,NA
"6137","MIHÁLYGERGE-","MIHÁLYGERGE",1,4,2,2,0,13,76,1,NA
"6138","MOHORA-","MOHORA",1,5,2,3,0,13,77,1,NA
"6139","NAGYBÁRKÁNY-","NAGYBÁRKÁNY",1,2,2,0,1,13,78,1,NA
"6140","NAGYKERESZTÚR-","NAGYKERESZTÚR",1,2,2,0,1,13,79,1,NA
"6141","NAGYLÓC-001","NAGYLÓC",1,4,2,2,0,13,80,1,NA
"6142","NAGYLÓC-002","NAGYLÓC",2,3,2,1,0,13,80,2,NA
"6143","NAGYLÓC-003","NAGYLÓC",3,3,2,1,0,13,80,3,NA
"6144","NAGYOROSZI-001","NAGYOROSZI",1,4,2,2,0,13,81,1,NA
"6145","NAGYOROSZI-002","NAGYOROSZI",2,4,2,2,0,13,81,2,NA
"6146","NEMTI-","NEMTI",1,4,2,2,0,13,82,1,NA
"6147","NÉZSA-","NÉZSA",1,4,2,2,0,13,83,1,NA
"6148","NÓGRÁD-001","NÓGRÁD",1,4,2,2,0,13,84,1,NA
"6149","NÓGRÁD-002","NÓGRÁD",2,5,3,2,0,13,84,2,NA
"6150","NÓGRÁDKÖVESD-","NÓGRÁDKÖVESD",1,5,2,3,0,13,85,1,NA
"6151","NÓGRÁDMARCAL-","NÓGRÁDMARCAL",1,3,2,1,0,13,86,1,NA
"6152","NÓGRÁDMEGYER-001","NÓGRÁDMEGYER",1,4,2,2,0,13,87,1,NA
"6153","NÓGRÁDMEGYER-002","NÓGRÁDMEGYER",2,4,2,2,0,13,87,2,NA
"6154","NÓGRÁDSÁP-","NÓGRÁDSÁP",1,4,2,2,0,13,88,1,NA
"6155","NÓGRÁDSIPEK-","NÓGRÁDSIPEK",1,5,2,3,0,13,89,1,NA
"6156","NÓGRÁDSZAKÁL-","NÓGRÁDSZAKÁL",1,3,2,1,0,13,90,1,NA
"6157","NÕTINCS-","NÕTINCS",1,5,2,3,0,13,91,1,NA
"6158","ÕRHALOM-","ÕRHALOM",1,4,2,2,0,13,92,1,NA
"6159","ÕSAGÁRD-","ÕSAGÁRD",1,4,3,1,0,13,93,1,NA
"6160","PALOTÁS-001","PALOTÁS",1,2,2,0,1,13,94,1,NA
"6161","PALOTÁS-002","PALOTÁS",2,2,2,0,1,13,94,2,NA
"6162","PATAK-","PATAK",1,4,2,2,0,13,95,1,NA
"6163","PATVARC-","PATVARC",1,4,2,2,0,13,96,1,NA
"6164","PÁSZTÓ-001","PÁSZTÓ",1,6,2,4,0,13,97,1,NA
"6165","PÁSZTÓ-002","PÁSZTÓ",2,6,2,4,0,13,97,2,NA
"6166","PÁSZTÓ-003","PÁSZTÓ",3,6,2,4,0,13,97,3,NA
"6167","PÁSZTÓ-004","PÁSZTÓ",4,6,2,4,0,13,97,4,NA
"6168","PÁSZTÓ-005","PÁSZTÓ",5,6,2,4,0,13,97,5,NA
"6169","PÁSZTÓ-006","PÁSZTÓ",6,6,2,4,0,13,97,6,NA
"6170","PÁSZTÓ-007","PÁSZTÓ",7,6,2,4,0,13,97,7,NA
"6171","PÁSZTÓ-008","PÁSZTÓ",8,5,2,3,0,13,97,8,NA
"6172","PÁSZTÓ-009","PÁSZTÓ",9,2,2,0,1,13,97,9,NA
"6173","PILINY-","PILINY",1,4,2,2,0,13,98,1,NA
"6174","PUSZTABERKI-","PUSZTABERKI",1,2,1,1,0,13,99,1,NA
"6175","RÉTSÁG-001","RÉTSÁG",1,5,2,3,0,13,100,1,NA
"6176","RÉTSÁG-002","RÉTSÁG",2,5,2,3,0,13,100,2,NA
"6177","RIMÓC-001","RIMÓC",1,3,2,1,0,13,101,1,NA
"6178","RIMÓC-002","RIMÓC",2,4,2,2,0,13,101,2,NA
"6179","ROMHÁNY-001","ROMHÁNY",1,5,2,3,0,13,102,1,NA
"6180","ROMHÁNY-002","ROMHÁNY",2,5,2,3,0,13,102,2,NA
"6181","SALGÓTARJÁN-001","SALGÓTARJÁN",1,5,2,3,0,13,103,1,1
"6182","SALGÓTARJÁN-002","SALGÓTARJÁN",2,6,2,4,0,13,103,2,NA
"6183","SALGÓTARJÁN-003","SALGÓTARJÁN",3,5,2,3,0,13,103,3,NA
"6184","SALGÓTARJÁN-004","SALGÓTARJÁN",4,4,2,2,0,13,103,4,NA
"6185","SALGÓTARJÁN-005","SALGÓTARJÁN",5,3,2,1,0,13,103,5,NA
"6186","SALGÓTARJÁN-006","SALGÓTARJÁN",6,3,1,2,0,13,103,6,NA
"6187","SALGÓTARJÁN-007","SALGÓTARJÁN",7,4,2,2,0,13,103,7,NA
"6188","SALGÓTARJÁN-008","SALGÓTARJÁN",8,1,0,1,0,13,103,8,NA
"6189","SALGÓTARJÁN-009","SALGÓTARJÁN",9,5,2,3,0,13,103,9,NA
"6190","SALGÓTARJÁN-010","SALGÓTARJÁN",10,4,2,2,0,13,103,10,NA
"6191","SALGÓTARJÁN-011","SALGÓTARJÁN",11,3,2,1,0,13,103,11,NA
"6192","SALGÓTARJÁN-012","SALGÓTARJÁN",12,2,2,0,1,13,103,12,NA
"6193","SALGÓTARJÁN-013","SALGÓTARJÁN",13,3,2,1,0,13,103,13,NA
"6194","SALGÓTARJÁN-014","SALGÓTARJÁN",14,3,2,1,0,13,103,14,NA
"6195","SALGÓTARJÁN-015","SALGÓTARJÁN",15,3,2,1,0,13,103,15,NA
"6196","SALGÓTARJÁN-016","SALGÓTARJÁN",16,5,2,3,0,13,103,16,NA
"6197","SALGÓTARJÁN-017","SALGÓTARJÁN",17,4,2,2,0,13,103,17,NA
"6198","SALGÓTARJÁN-018","SALGÓTARJÁN",18,4,2,2,0,13,103,18,NA
"6199","SALGÓTARJÁN-019","SALGÓTARJÁN",19,4,1,3,0,13,103,19,NA
"6200","SALGÓTARJÁN-020","SALGÓTARJÁN",20,2,0,2,0,13,103,20,NA
"6201","SALGÓTARJÁN-021","SALGÓTARJÁN",21,2,0,2,0,13,103,21,NA
"6202","SALGÓTARJÁN-022","SALGÓTARJÁN",22,3,1,2,0,13,103,22,NA
"6203","SALGÓTARJÁN-023","SALGÓTARJÁN",23,4,2,2,0,13,103,23,NA
"6204","SALGÓTARJÁN-024","SALGÓTARJÁN",24,4,2,2,0,13,103,24,NA
"6205","SALGÓTARJÁN-025","SALGÓTARJÁN",25,4,2,2,0,13,103,25,NA
"6206","SALGÓTARJÁN-026","SALGÓTARJÁN",26,4,2,2,0,13,103,26,NA
"6207","SALGÓTARJÁN-027","SALGÓTARJÁN",27,3,2,1,0,13,103,27,NA
"6208","SALGÓTARJÁN-028","SALGÓTARJÁN",28,4,2,2,0,13,103,28,NA
"6209","SALGÓTARJÁN-029","SALGÓTARJÁN",29,3,2,1,0,13,103,29,NA
"6210","SALGÓTARJÁN-030","SALGÓTARJÁN",30,4,2,2,0,13,103,30,NA
"6211","SALGÓTARJÁN-031","SALGÓTARJÁN",31,3,2,1,0,13,103,31,NA
"6212","SALGÓTARJÁN-032","SALGÓTARJÁN",32,3,2,1,0,13,103,32,NA
"6213","SALGÓTARJÁN-033","SALGÓTARJÁN",33,4,2,2,0,13,103,33,NA
"6214","SALGÓTARJÁN-034","SALGÓTARJÁN",34,4,2,2,0,13,103,34,NA
"6215","SALGÓTARJÁN-035","SALGÓTARJÁN",35,4,3,1,0,13,103,35,NA
"6216","SALGÓTARJÁN-036","SALGÓTARJÁN",36,2,1,1,0,13,103,36,NA
"6217","SALGÓTARJÁN-037","SALGÓTARJÁN",37,3,1,2,0,13,103,37,NA
"6218","SALGÓTARJÁN-038","SALGÓTARJÁN",38,4,2,2,0,13,103,38,NA
"6219","SALGÓTARJÁN-039","SALGÓTARJÁN",39,3,2,1,0,13,103,39,NA
"6220","SALGÓTARJÁN-040","SALGÓTARJÁN",40,4,2,2,0,13,103,40,NA
"6221","SÁGÚJFALU-","SÁGÚJFALU",1,5,2,3,0,13,104,1,NA
"6222","SÁMSONHÁZA-","SÁMSONHÁZA",1,2,2,0,1,13,105,1,NA
"6223","SÓSHARTYÁN-","SÓSHARTYÁN",1,1,1,0,1,13,106,1,NA
"6224","SZALMATERCS-","SZALMATERCS",1,4,2,2,0,13,107,1,NA
"6225","SZANDA-001","SZANDA",1,4,2,2,0,13,108,1,NA
"6226","SZANDA-002","SZANDA",2,4,2,2,0,13,108,2,NA
"6227","SZARVASGEDE-","SZARVASGEDE",1,3,2,1,0,13,109,1,NA
"6228","SZÁTOK-","SZÁTOK",1,4,2,2,0,13,110,1,NA
"6229","SZENDEHELY-001","SZENDEHELY",1,5,2,2,0,13,111,1,NA
"6230","SZENDEHELY-002","SZENDEHELY",2,4,2,2,0,13,111,2,NA
"6231","SZENTE-","SZENTE",1,3,2,1,0,13,112,1,NA
"6232","SZÉCSÉNKE-","SZÉCSÉNKE",1,4,2,2,0,13,113,1,NA
"6233","SZÉCSÉNY-001","SZÉCSÉNY",1,5,2,3,0,13,114,1,NA
"6234","SZÉCSÉNY-002","SZÉCSÉNY",2,5,2,3,0,13,114,2,NA
"6235","SZÉCSÉNY-003","SZÉCSÉNY",3,5,2,3,0,13,114,3,NA
"6236","SZÉCSÉNY-004","SZÉCSÉNY",4,5,2,3,0,13,114,4,NA
"6237","SZÉCSÉNY-005","SZÉCSÉNY",5,4,2,2,0,13,114,5,NA
"6238","SZÉCSÉNY-006","SZÉCSÉNY",6,4,2,2,0,13,114,6,NA
"6239","SZÉCSÉNYFELFALU-","SZÉCSÉNYFELFALU",1,4,2,2,0,13,115,1,NA
"6240","SZILASPOGONY-","SZILASPOGONY",1,2,2,0,1,13,116,1,NA
"6241","SZIRÁK-","SZIRÁK",1,6,2,4,0,13,117,1,NA
"6242","SZUHA-001","SZUHA",1,2,1,1,0,13,118,1,NA
"6243","SZUHA-002","SZUHA",2,1,1,0,1,13,118,2,NA
"6244","SZURDOKPÜSPÖKI-001","SZURDOKPÜSPÖKI",1,2,1,1,0,13,119,1,NA
"6245","SZURDOKPÜSPÖKI-002","SZURDOKPÜSPÖKI",2,2,1,1,0,13,119,2,NA
"6246","SZÜGY-001","SZÜGY",1,5,2,3,0,13,120,1,NA
"6247","SZÜGY-002","SZÜGY",2,4,2,2,0,13,120,2,NA
"6248","TAR-001","TAR",1,2,1,1,0,13,121,1,NA
"6249","TAR-002","TAR",2,3,2,1,0,13,121,2,NA
"6250","TERESKE-","TERESKE",1,4,2,2,0,13,122,1,NA
"6251","TERÉNY-","TERÉNY",1,2,1,1,0,13,123,1,NA
"6252","TOLMÁCS-","TOLMÁCS",1,4,2,2,0,13,124,1,NA
"6253","VANYARC-","VANYARC",1,4,2,2,0,13,125,1,NA
"6254","VARSÁNY-001","VARSÁNY",1,5,2,3,0,13,126,1,NA
"6255","VARSÁNY-002","VARSÁNY",2,4,2,2,0,13,126,2,NA
"6256","VIZSLÁS-","VIZSLÁS",1,1,1,0,1,13,127,800,NA
"6257","ZABAR-","ZABAR",1,1,1,0,1,13,128,1,NA
"6258","RÁKÓCZIBÁNYA-","RÁKÓCZIBÁNYA",1,2,1,1,0,13,129,1,NA
"6259","IPOLYSZÖG-","IPOLYSZÖG",1,4,2,2,0,13,130,1,NA
"6260","SOMOSKÕÚJFALU-001","SOMOSKÕÚJFALU",1,2,1,1,0,13,131,1,NA
"6261","SOMOSKÕÚJFALU-002","SOMOSKÕÚJFALU",2,2,1,1,0,13,131,2,NA
"6262","ABONY-001","ABONY",1,4,2,2,0,14,1,1,NA
"6263","ABONY-002","ABONY",2,3,1,2,0,14,1,2,NA
"6264","ABONY-003","ABONY",3,3,1,2,0,14,1,3,NA
"6265","ABONY-004","ABONY",4,4,1,3,0,14,1,4,NA
"6266","ABONY-005","ABONY",5,4,2,2,0,14,1,5,NA
"6267","ABONY-006","ABONY",6,3,1,2,0,14,1,6,NA
"6268","ABONY-007","ABONY",7,3,1,2,0,14,1,7,NA
"6269","ABONY-008","ABONY",8,3,1,2,0,14,1,8,NA
"6270","ABONY-009","ABONY",9,3,1,2,0,14,1,9,NA
"6271","ABONY-010","ABONY",10,3,1,2,0,14,1,10,NA
"6272","ABONY-011","ABONY",11,3,1,2,0,14,1,11,NA
"6273","ABONY-012","ABONY",12,3,1,2,0,14,1,12,NA
"6274","ABONY-013","ABONY",13,3,1,2,0,14,1,13,NA
"6275","ABONY-014","ABONY",14,4,2,2,0,14,1,14,NA
"6276","ABONY-015","ABONY",15,3,1,2,0,14,1,15,NA
"6277","ABONY-016","ABONY",16,4,2,2,0,14,1,16,NA
"6278","ACSA-","ACSA",1,4,2,2,0,14,2,1,NA
"6279","ALBERTIRSA-001","ALBERTIRSA",1,4,2,2,0,14,3,1,NA
"6280","ALBERTIRSA-002","ALBERTIRSA",2,3,1,2,0,14,3,2,NA
"6281","ALBERTIRSA-003","ALBERTIRSA",3,4,2,2,0,14,3,3,NA
"6282","ALBERTIRSA-004","ALBERTIRSA",4,4,2,2,0,14,3,4,NA
"6283","ALBERTIRSA-005","ALBERTIRSA",5,3,1,2,0,14,3,5,NA
"6284","ALBERTIRSA-006","ALBERTIRSA",6,3,1,2,0,14,3,6,NA
"6285","ALBERTIRSA-007","ALBERTIRSA",7,4,2,2,0,14,3,7,NA
"6286","ALBERTIRSA-008","ALBERTIRSA",8,4,2,2,0,14,3,8,NA
"6287","ALBERTIRSA-009","ALBERTIRSA",9,3,1,2,0,14,3,9,NA
"6288","ALBERTIRSA-010","ALBERTIRSA",10,3,1,2,0,14,3,10,NA
"6289","ALBERTIRSA-011","ALBERTIRSA",11,3,1,2,0,14,3,11,NA
"6290","ALBERTIRSA-012","ALBERTIRSA",12,4,2,2,0,14,3,12,NA
"6291","ALBERTIRSA-013","ALBERTIRSA",13,3,1,2,0,14,3,13,NA
"6292","ALBERTIRSA-014","ALBERTIRSA",14,3,1,2,0,14,3,14,NA
"6293","ALBERTIRSA-015","ALBERTIRSA",15,3,1,2,0,14,3,15,NA
"6294","ALBERTIRSA-016","ALBERTIRSA",16,3,1,2,0,14,3,16,NA
"6295","ALSÓNÉMEDI-001","ALSÓNÉMEDI",1,3,2,1,0,14,4,1,NA
"6296","ALSÓNÉMEDI-002","ALSÓNÉMEDI",2,3,1,2,0,14,4,2,NA
"6297","ALSÓNÉMEDI-003","ALSÓNÉMEDI",3,3,1,2,0,14,4,3,NA
"6298","ALSÓNÉMEDI-004","ALSÓNÉMEDI",4,3,1,2,0,14,4,4,NA
"6299","ALSÓNÉMEDI-005","ALSÓNÉMEDI",5,3,1,2,0,14,4,5,NA
"6300","APAJ-","APAJ",1,3,1,2,0,14,5,1,NA
"6301","ASZÓD-001","ASZÓD",1,4,1,3,0,14,6,1,NA
"6302","ASZÓD-002","ASZÓD",2,4,2,2,0,14,6,2,NA
"6303","ASZÓD-003","ASZÓD",3,5,2,3,0,14,6,3,NA
"6304","ASZÓD-004","ASZÓD",4,4,2,2,0,14,6,4,NA
"6305","ASZÓD-005","ASZÓD",5,3,1,2,0,14,6,5,NA
"6306","ASZÓD-006","ASZÓD",6,4,1,3,0,14,6,6,NA
"6307","ÁPORKA-","ÁPORKA",1,3,2,1,0,14,7,1,NA
"6308","BAG-001","BAG",1,3,1,2,0,14,8,1,NA
"6309","BAG-002","BAG",2,3,1,2,0,14,8,2,NA
"6310","BAG-003","BAG",3,3,2,1,0,14,8,3,NA
"6311","BAG-004","BAG",4,3,2,1,0,14,8,4,NA
"6312","BERNECEBARÁTI-","BERNECEBARÁTI",1,2,2,0,1,14,9,1,NA
"6313","BÉNYE-","BÉNYE",1,3,1,2,0,14,10,1,NA
"6314","BIATORBÁGY-001","BIATORBÁGY",1,6,2,4,0,14,11,1,NA
"6315","BIATORBÁGY-002","BIATORBÁGY",2,5,2,3,0,14,11,2,NA
"6316","BIATORBÁGY-003","BIATORBÁGY",3,5,2,3,0,14,11,3,NA
"6317","BIATORBÁGY-004","BIATORBÁGY",4,4,2,2,0,14,11,4,NA
"6318","BIATORBÁGY-005","BIATORBÁGY",5,4,2,2,0,14,11,5,NA
"6319","BIATORBÁGY-006","BIATORBÁGY",6,4,2,2,0,14,11,6,NA
"6320","BIATORBÁGY-007","BIATORBÁGY",7,3,2,1,0,14,11,7,NA
"6321","BIATORBÁGY-008","BIATORBÁGY",8,4,2,2,0,14,11,8,NA
"6322","BUDAJENÕ-001","BUDAJENÕ",1,4,2,2,0,14,12,1,NA
"6323","BUDAJENÕ-002","BUDAJENÕ",2,3,2,1,0,14,12,2,NA
"6324","BUDAKALÁSZ-001","BUDAKALÁSZ",1,4,2,2,0,14,13,1,NA
"6325","BUDAKALÁSZ-002","BUDAKALÁSZ",2,4,2,2,0,14,13,2,NA
"6326","BUDAKALÁSZ-003","BUDAKALÁSZ",3,6,3,3,0,14,13,3,NA
"6327","BUDAKALÁSZ-004","BUDAKALÁSZ",4,7,2,5,0,14,13,4,NA
"6328","BUDAKALÁSZ-005","BUDAKALÁSZ",5,5,2,3,0,14,13,5,NA
"6329","BUDAKALÁSZ-006","BUDAKALÁSZ",6,7,3,4,0,14,13,6,NA
"6330","BUDAKALÁSZ-007","BUDAKALÁSZ",7,5,2,3,0,14,13,7,NA
"6331","BUDAKALÁSZ-008","BUDAKALÁSZ",8,5,2,3,0,14,13,8,NA
"6332","BUDAKESZI-001","BUDAKESZI",1,3,1,2,0,14,14,1,NA
"6333","BUDAKESZI-002","BUDAKESZI",2,4,1,3,0,14,14,2,1
"6334","BUDAKESZI-003","BUDAKESZI",3,4,2,2,0,14,14,3,NA
"6335","BUDAKESZI-004","BUDAKESZI",4,4,2,2,0,14,14,4,NA
"6336","BUDAKESZI-005","BUDAKESZI",5,3,1,2,0,14,14,5,NA
"6337","BUDAKESZI-006","BUDAKESZI",6,4,2,2,0,14,14,6,NA
"6338","BUDAKESZI-007","BUDAKESZI",7,3,1,2,0,14,14,7,NA
